Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
28,,Non-Travel,280,Human Resources,1.0,2,Life Sciences,1,1858,3,Male,43,3,1,Human Resources,4,Divorced,2706.0,10494,1,Y,No,15,3,2.0,80.0,1,3.0,2,3,3,2,2.0,2
29,No,Travel_Rarely,726,Research & Development,29.0,1,Life Sciences,1,1859,4,Male,93,1,2,Healthcare Representative,3,Divorced,6384.0,21143,8,None,No,17,3,4.0,,2,11.0,3,3,7,0,,6
42,No,Travel_Rarely,1142,Research & Development,8.0,3,Life Sciences,1,1860,4,Male,81,3,1,Laboratory Technician,3,Single,3968.0,13624,4,Y,No,13,3,4.0,80.0,0,8.0,3,3,0,0,0.0,0
32,Yes,Travel_Rarely,414,Sales,2.0,4,Marketing,1,1862,3,,82,2,2,Sales Executive,2,Single,9907.0,26186,7,Y,Yes,12,3,3.0,80.0,0,7.0,3,2,2,2,2.0,2
46,,Travel_Rarely,1319,Sales,3.0,3.0%,0,1,1863,1,Female,45,4,4,Sales Executive,1,???,13225.0,7739,2,Y,No,12,3,4.0,80.0,1,,5,3,19,17,2.0,8
27,No,,728,Sales,23.0,1,Medical,1,1864,2,Female,36,2,2,Sales Representative,3,Married,3540.0,7018,1,Y,No,21,4,4.0,80.0,1,9.0,5,3,9,8,5.0,8
29,No,Travel_Rarely,352,Human Resources,abc,1,Medical,1,1865,4,Male,87,2,1,Human Resources,2,Married,2804.0,15434,1,Y,31/02/2022,11,3,4.0,80.0,0,1.0,3,3,1,0,NULL,0
43,No,Travel_Rarely,823,,,3,Medical,1,1866,1,Female,81,2,5,Manager,3,Married,19392.0,22539,7,Y,No,13,3,4.0,80.0,0,21.0,2,3,16,12,6.0,14
48,No,Travel_Rarely,1224,Research & Development,$10,3,Life Sciences,1,1867,4,Male,91,2,5,Research Director,2,Married,19665.0,13583,4,None,No,12,3,4.0,,0,29.0,3,3,22,10,1O0,9
29,Yes,Travel_Frequently,459,Research & Development,24,2,Life Sciences,1,1868,4,Male,73,2,1,Research Scientist,4,Single,2439.0,14753,1,Y,Yes,24,4,2.0,80.0,0,1.0,3,2,1,0,1.0,0
46,Yes,Travel_Rarely,1254,Sales,10.0,3,Life Sciences,1,1869,3,TRUE,64,3,3,Sales Executive,2,Married,7314.0,14011,5,Y,No,21,4,3.0,80.0,3,14.0,2,3,8,7,0.0,7
27,,Travel_Frequently,1131,Research & Development,"3,14",3,Life Sciences,1,1870,4,Female,77,2,1,Research Scientist,1,Married,4774.0,23844,0,Y,No,19,3,4.0,80.0,1,8.0,2,2,7,6,7.0,3
39,No,Travel_Rarely,835,Research & Development,19.0,4,Other,1,1871,4,Male,41,3,2,Research Scientist,4,Divorced,3902.0,5141,8,Y,No,14,3,,80.0,3,7.0,2,3,2,2,2.0,2
55,No,Travel_Rarely,836,Research & Development,2.0,4,Technical Degree,1,1873,2,Male,98,2,1,Research Scientist,4,Married,2662.0,7975,8,Y,,20,4,2.0,80.0,1,19.0,2,4,5,2,0.0,4
28,No,,1172,Sales,3.0,3,Medical,1,1875,2,Female,78,3,1,Sales Representative,2,Sin dato,2856.0,3692,1,Y,No,19,3,4.0,80.0,1,1.0,3,3,1,0,1O0,0
30,Yes,Travel_Rarely,945,Sales,9.0,3,Medical,1,1876,2,Male,89,3,1,Sales Representative,4,Single,1081.0,16019,1,Y,2022-00-10,13,3,3.0,80.0,0,1.0,3,2,1,0,0.0,0
22,Yes,Travel_Rarely,391,Research & Development,7.0,1,N.A.,1,1878,4,Male,75,3,1,Research Scientist,2,Single,2472.0,26092,1,Y,Yes,23,4,1.0,80.0,0,1.0,2,3,1,0,,0
36,No,Travel_Rarely,1266,Sales,10.0,4,Technical Degree,1,1880,2,NULL,63,2,2,N.A.,3,Married,5673.0,6060,1,Y,Yes,13,3,1.0,80.0,1,10.0,4,3,10,9,1.0,7
31,No,Travel_Rarely,311,Research & Development,,3,Life Sciences,1,1881,2,Male,89,3,2,Laboratory Technician,3,Divorced,4197.0,,1,Y,2022-00-10,11,3,1.0,80.0,1,10.0,2,3,10,8,0.0,2
34,No,Travel_Rarely,1480,Sales,4.0,3,Life Sciences,1,1882,3,Male,64,3,3,Sales Executive,4,Married,9713.0,24444,2,Y,Yes,13,3,4.0,80.0,3,9.0,3,3,5,3,1.0,0
29,No,Travel_Rarely,592,Research & Development,7.0,3,Life Sciences,1,1883,4,Male,59,3,1,Laboratory Technician,1,Single,2062.0,19384,3,Y,2020-13-40,14,3,2.0,80.0,0,11.0,2,3,3,2,1.0,2
37,,Travel_Rarely,783,Research & Development,7.0,4,Medical,1,1885,4,Male,78,3,2,Research Scientist,1,Married,4284.0,13588,5,Y,Yes,22,4,3.0,80.0,1,16.0,2,3,5,3,0.0,4
35,No,Travel_Rarely,219,Research & Development,16.0,2,Other,1,1886,4,yes,44,2,NULL,Sin dato,2,Married,4788.0,25388,0,Y,Yes,11,3,4.0,80.0,0,4.0,2,3,3,2,0.0,2
45,No,Travel_Rarely,556,,25.0,2,Life Sciences,1,1888,2,Female,93,2,2,Manufacturing Director,4,Married,5906.0,23888,0,Y,2021/99/01,13,3,4.0,80.0,2,10.0,2,2,9,8,3.0,8
36,,Travel_Frequently,1213,NULL,2.0,1,Human Resources,1,1890,2,Male,94,2,2,Human Resources,4,Single,3886.0,4223,1,Y,No,21,4,4.0,80.0,0,10.0,2,2,10,1,0.0,8
40,No,Travel_Rarely,1137,Research & Development,1.0,4,,1,1892,1,Male,98,3,4,Manager,1,Divorced,16823.0,18991,2,Y,No,11,3,1.0,80.0,1,22.0,3,3,19,7,11.0,16
26,No,Travel_Rarely,482,Research & Development,1.0,2,Life Sciences,1,1893,2,Female,90,2,1,Research Scientist,3,Married,2933.0,14908,1,Y,Yes,abc,3,3.0,80.0,1,1.0,3,2,1,0,1.0,0
27,No,???,511,Sales,2.0,2,Medical,1,1898,1,Female,89,4,2,Sales Executive,3,N.A.,6500.0,26997,0,Y,No,14,3,2.0,80.0,0,9.0,5,2,8,7,,7
48,No,Travel_Frequently,117,Research & Development,,3,Medical,1,1900,4,Female,58,3,4,Manager,4,Divorced,17174.0,2437.0%,3,Y,No,11,3,2.0,80.0,1,24.0,3,3,22,17,4.0,7
44,No,Travel_Rarely,170,Research & Development,1.0,4,Life Sciences,1,1903,2,Male,78,4,2,N.A.,1,Married,5033.0,"9,364",2,Y,No,15,3,,80.0,1,10.0,5,3,2,0,2.0,2
34,Yes,Non-Travel,967,Research & Development,16.0,4,Technical Degree,1,1905,4,Male,85,1,1,Research Scientist,1,Married,2307.0,14460,1,Y,Yes,23,4,2.0,80.0,1,5.0,2,3,5,2,3.0,0
56,Yes,Sin dato,1162,Ninguno,?,2,Life Sciences,1,1907,1,Male,97,3,1,Laboratory Technician,4,Single,2587.0,10261,1,Y,No,16,3,,80.0,0,5.0,3,3,4,2,1.0,0
36.0%,,Travel_Rarely,335,Sales,17.0,2,Marketing,1,1908,3,Male,33,2,,Sales Executive,2,Married,5507.0,16822,2,Y,,-184.17337502869594,3,3.0,80.0,2,12.0,1,1,4,2,1.0,3
41,No,Travel_Rarely,337,Sales,N/A,3,Marketing,1,1909,3,Female,54,3,2,Sales Executive,2,Married,4393.0,26841,5,Y,No,21,4,,80.0,1,14.0,not_a_date,3,5,4,1.0,4
42,No,Travel_Rarely,1396,Research & Development,6.0,3,Medical,1,1911,3,Male,83,3,3,Research Director,1,Married,13348.0,14842,9,Y,No,13,3,2.0,80.0,1,18.0,not_a_date,4,13,7,5.0,7
31,,Travel_Rarely,1079,Sales,10.0,2,Medical,1,1912,3,-1,86,3,2,Sales Executive,4,Divorced,6583.0,20115,2,Y,Yes,11,3,4.0,80.0,1,8.0,2,3,5,2,1.0,4
34,No,Travel_Rarely,735,Sales,3.0,1,Medical,1,1915,4,Female,75,2,2,Sales Executive,4,Married,8103.0,16495,3,Y,Yes,12,3,3.0,80.0,0,9.0,3,2,4,2,0.0,1
31,No,Travel_Rarely,471,Research & Development,4.0,3,Medical,1,1916,1,Female,62,4,1,Laboratory Technician,3,Divorced,3978.0,16031,8,Y,No,21.475393817435148,3,2.0,80.0,1,4.0,0,2,2,2,2.0,2
26,0,Travel_Frequently,1096,Research & Development,6.0,3,Other,1,1918,3,Male,61,4,1,Laboratory Technician,4,Married,2544.0,7102,0,Y,No,18,3,,80.0,1,8.0,,3,7,7,7.0,7
45,No,Travel_Frequently,1297,Research & Development,1.0,4,N.A.,1,1922,2,Male,44,3,2,Healthcare Representative,3,Single,5399.0,14511,4,Y,No,12,3,3.0,80.0,0,12.0,3,3,4,2,0.0,3
33,No,Travel_Rarely,217,Sales,10.0,4,na,1,1924,2,Male,43,3,2,,3,Single,5487.0,10410,1,Y,20220335,14,3,2.0,80.0,0,10.0,2,2,10,4,0.0,9
28,No,Sin dato,783,Sales,-703.2199663010622,2,Life Sciences,1,1927,3,Male,42,2,2,Sales Executive,4,Married,6834.0,19255,1,Y,Yes,12,3,3.0,80.0,1,7.0,2,3,7,7,0.0,7
29,Yes,Travel_Frequently,746,Sales,24.0,3,Technical Degree,1,1928,3,Male,45,4,1,Sales Representative,1,Single,1091.0,10642,1,Y,2022-00-10,17,3,4.0,80.0,0,1.0,3,3,1,0,0.0,0
39,Unknown,Non-Travel,1251,???,21.0,abc,Life Sciences,1,1929,1,Female,32,1,2,Sales Executive,3,,5736.0,3987,6,,No,19,error,3.0,80.0,1,10.0,1,3,3,2,1.0,2
27,No,Travel_Rarely,1354,,2.0,4,Technical Degree,1,1931,2,Male,41,3,1,Research Scientist,2,Married,2226.0,6073,1,Sin dato,No,11,3,3.0,80.0,1,6.0,3,2,5,3,1.0,2
34,No,Travel_Frequently,735,Research & Development,22.0,4,Other,1,1932,3,Male,86,2,2,Research Scientist,4,Married,5747.0,26496,1,Y,Yes,15,3,2.0,80.0,0,16.0,3,3,15,10,6.0,11
28,Yes,Travel_Rarely,1475,Sales,13.0,2,Marketing,1,1933,4,Female,84,3,2.0%,Sales Executive,3,Single,9854.0,23352,3,Y,Yes,11,3,NULL,80.0,0,6.0,0,3,2,0,2.0,2
47,No,Non-Travel,1169,Research & Development,14.0,4,Technical Degree,1,1934,3,Male,64,3,2,Research Scientist,2,Married,5467.0,2125,8,Y,No,18,3,$3,80.0,1,16.0,4,4,8,7,1.0,7
56,No,Travel_Rarely,1443,Sales,11.0,5,Marketing,1,1935,4,Female,89,2,2,Sales Executive,1,Married,5380.0,20328,4,Y,No,16,3,3.0,80.0,1,6.0,3,3,0,0,0.0,271.97760692776365
39,No,Travel_Rarely,867,Research & Development,9.0,2,,1,1936,1,Male,87,3,2,,1,Married,5151.0,12315,1,Y,not_a_date,25,4,4.0,80.0,1,10.0,3,3,10,0,7.0,9
38,No,Travel_Frequently,1394,Research & Development,,3,Medical,1,1937,4,Female,58,2,2,Unknown,2,0,,18115,1,Y,Yes,16,3,3.0,80.0,1,20.0,,3,20,11,0.0,7
58,No,Travel_Rarely,605,Sales,21.0,3,Life Sciences,1,1938,4,Female,72,3,4,,4,Married,17875.0,11761,4,Y,Yes,13,3,3.0,80.0,1,29.0,2,2,1,0,,0
32,Yes,Travel_Frequently,238,,,2,Life Sciences,1,1939,1,Female,47,4,1,Research Scientist,3,Single,2432.0,15318,3,Y,Yes,14,3,1.0,80.0,0,8.0,2,3,4,1,0.0,3
38,No,Travel_Rarely,1206,Research & Development,9.0,2,Life Sciences,1,1940,2,Male,71,3,1,Research Scientist,4,Divorced,4771.0,14293,2,Y,No,19,3,4.0,80.0,2,10.0,0,4,5,2,0.0,3
49,No,Travel_Frequently,1064,Research & Development,2.0,1,Life Sciences,1,1941,2,Male,42,3,5,Research Director,4,Married,19161.0,13738,3,Y,,15,3,4.0,80.0,0,28.0,3,3,5,4,4.0,$3
42,No,Travel_Rarely,419,Sales,12.0,4,Marketing,1,1943,2,Male,77,3,2,Sales Executive,4,Divorced,5087.0,2900,3,Y,Yes,12,NULL,3.0,,2,14.0,4,3,0,0,0.0,0
27,,Travel_Frequently,1337,Human Resources,22.0,3,,1,1944,1,Female,58,2,1,Human Resources,2,Married,,19555,1,Y,No,12,"1.234,56",83.24398953860742,80.0,0,1.0,2,3,1,0,0.0,0
35,No,Travel_Rarely,682,Sales,,4,Medical,1,1945,2,Male,71,3,2,Sales Executive,1,Married,5561.0,15975,0,Y,31/02/2022,16,3,4.0,80.0,1,6.0,2,1,5,3,0.0,4
28,No,Non-Travel,1103,Research & Development,16.0,198.9968877100325,Medical,1,1947,3,Male,49,3,1,Research Scientist,3,Single,2144.0,2122,1,Y,31/02/2022,14,-2.627740240519614,3.0,80.0,0,5.0,3,2,5,3,-15.195317717643338,4
31,No,Non-Travel,976,Research & Development,3.0,2,Medical,1,1948,3,Male,48,3,1,Research Scientist,1,Divorced,3065.0,3995,1,Y,Yes,13,3,4.0,80.0,1,4.0,3,4,4,2,2.0,3
36,No,Non-Travel,1351,,9.0,4,Life Sciences,1,1949,1,Male,66,4,1,Laboratory Technician,2,,2810.0,9238,1,Y,No,22,4,2.0,80.0,0,5.0,3,3,5,4,0.0,2
34,No,Travel_Rarely,937,Sales,1.0,3,Marketing,1,1950,1,Male,32,3,3,Sales Executive,4,Single,9888.0,243897.72745394724,1,Y,No,21,4,1.0,80.0,0,14.0,3,2,14,8,2.0,1
34,No,Travel_Rarely,1239,Sales,,4,Medical,1,1951,4,Male,39,3,3,Sales Executive,3,Divorced,8628.0,507427.31475286715,1,Y,No,18,3,3.0,80.0,1,9.0,2,2,8,7,1.0,1
26,No,Travel_Rarely,157,Research & Development,1.0,3,Medical,1,1952,3,Sin dato,95,3,1,Laboratory Technician,1,Single,2867.0,20006,0,,No,13,3,4.0,80.0,0,8.0,6,2,7,7,,?
29,No,Travel_Rarely,136,Research & Development,1.0,3,Life Sciences,1,1954,1,Male,89,3,2,Healthcare Representative,1,Married,5373.0,6225,0,Y,No,12,3,1.0,80.0,1,,5,2,5,3,0.0,2
32,No,Non-Travel,1146,Research & Development,,4,Medical,1,1955,3,Female,34,3,2,Healthcare Representative,4,Divorced,6667.0,16542,5,Y,No,18,3,2.0,80.0,1,9.0,6,3,5,1,1.0,2
31,No,Travel_Frequently,1125,Research & Development,,3,Life Sciences,1,1956,4,Male,48,1,2,Research Scientist,1,Married,5003.0,5771,1,Y,No,21,4,2.0,80.0,0,10.0,6,3,10,8,8.0,7
28,Yes,Unknown,1404,Research & Development,17.0,3,Technical Degree,1,1960,3,Male,32,2,1,Laboratory Technician,4,Divorced,2367.0,18779,5,Y,No,12,3,1.0,80.0,1,6.0,2,2,4,1,0.0,3
38,No,Ninguno,1404,Sales,1.0,3,Life Sciences,1,1961,1,Male,59,2,1,Sales Representative,1,Single,2858.0,11473,4,Y,No,14,3,1.0,,0,20.0,3,2,1,0,0.0,0
35,No,Unknown,1224,Sales,7.0,4,Life Sciences,1,1962,3,Female,55,3,2,Sales Executive,4,,5204.0,13586,1,Y,Yes,11,3,4.0,80.0,0,10.0,2,3,10,8,0.0,missing
27,No,Travel_Rarely,954,Sales,9.0,3,Marketing,1,1965,4,Male,44,3,2,Sales Executive,4,Single,4105.0,5099,1,Y,No,14,3,1.0,,0,7.0,5,3,7,7,0.0,7
32,No,Travel_Rarely,1373,Research & Development,5.0%,-72.5870697981392,Life Sciences,1,1966,4,Male,56,2,2,Manufacturing Director,4,Single,,"10,138",8,Y,No,24,4,2.0,80.0,0,8.0,1,3,1,0,0.0,0
31,Yes,Travel_Frequently,754,Sales,26,4,Marketing,1,1967,1,,63,3,2,Sales Executive,4,Married,5617.0,21075,1,Y,Yes,11,?,?,80.0,0,10.0,4,3,10,7,0.0,8
53,Yes,Travel_Rarely,1168,Sales,24.0,4,Life Sciences,1,1968,1,Male,66,3,3,Sales Executive,1,Single,10448.0,5843,6,Y,Yes,13,3,2.0,80.0,0,15.0,2,2,2,2,2.0,2
54,No,Travel_Rarely,155,Research & Development,abc,2,0,1,1969,1,Female,67,3,2,Research Scientist,3,Married,2897.0,22474,3,Y,No,11,3,3.0,80.0,2,9.0,6,2,4,3,2.0,3
33,No,Travel_Frequently,1303,Research & Development,7.0,2,Life Sciences,1,1970,4,Male,36,3,2,Healthcare Representative,3,Divorced,5968.0,18079,1,Y,No,20,3,3.0,80.0,3,9.0,2,3,9,7,2.0,8
43,Sin dato,Travel_Rarely,574,Research & Development,11.0,3,Life Sciences,1,1971,1,Male,30,3,3,,3,Married,7510.0,16873,1,Y,No,17,3,2.0,80.0,1,10.0,1,3,10,9,0.0,9
38,No,Travel_Frequently,1444,Human Resources,1.0,4,Other,1,1972,4,Male,88,3,1,Human Resources,2,Married,2991.0,5224,0,Y,Yes,11,3,2.0,80.0,1,7.0,2,3,6,2,,2
55,No,Travel_Rarely,189,Human Resources,abc,4,Human Resources,1,1973,3,Unknown,71,4,5,Manager,2,Married,19636.0,25811,4,Y,Yes,18,3,1.0,80.0,1,35.0,0,3,10,9,1.0,4
31,???,Travel_Rarely,1276,Research & Development,2.0,1,Medical,1,1974,4,Female,59,1,1,Laboratory Technician,4,Divorced,1129.0,17536,1,Y,Yes,11,3,3.0,,3,1.0,4,3,1,0,0.0,0
39,,Travel_Rarely,119,,15.0,4,Marketing,1,1975,2,Male,77,3,4,Sales Executive,1,Single,13341.0,25098,0,Y,No,12,15.97495813546948,1.0,80.0,0,21.0,3,3,20,8,11.0,10
42,na,Non-Travel,335,Research & Development,23.0,2,Life Sciences,1,1976,4,Male,37,2,2,Research Scientist,3,Single,4332.0,14811,1,Y,No,12,3,4.0,80.0,0,20.0,2,3,20,9,3.0,7
31.0%,No,Non-Travel,697,,10.0,3,Medical,1,1979,3,Female,40,3,3,Research Director,3,Married,11031.0,26862,4,Y,2022-00-10,None,4,3.0,80.0,1,13.0,2,4,11,7,4.0,8
54,No,Travel_Rarely,157,Research & Development,10.0,3,Medical,NO,1980,3,Female,77,3,2,Manufacturing Director,1,Single,4440.0,25198,6,Unknown,-1,?,3,NaN,80.0,0,9.0,3,3,5,2,1.0,4
24,No,Travel_Rarely,771,Research & Development,1.0,2,Life Sciences,1,1981,2,Male,45,2,2,Healthcare Representative,3,Single,4617.0,14120,1,Y,No,12,3,2.0,80.0,0,4.0,2,2,4,3,$1,2
23,No,Travel_Rarely,571,None,12.0,2.0%,Other,1,1982,4,Male,78,3,1,Laboratory Technician,4,0,2647.0,13672,1,Y,No,13,3,3.0,80.0,0,5.0,6,4,5,2,1.0,4
40,No,Travel_Frequently,692,Research & Development,11.0,3,Technical Degree,1,1985,4,Female,73,3,2,Laboratory Technician,3,Married,6323.0,26849,1,Y,No,-104.01572402286698,3.0%,1.0,80.0,1,,2,4,10,9,9.0,4
40,,Travel_Rarely,444,Sales,2.0,2,Marketing,1,1986,2,Female,92,3,2,Sales Executive,2,Married,5677.0,4258,3,Y,False,14,3,3.0,80.0,1,15.0,4,3,11,8,5.0,10
25,No,Travel_Rarely,309,Human Resources,2.0,3,Human Resources,1,1987,3,Female,82,3,1,Human Resources,2,Married,2187.0,19655,4,Y,No,14,3,3.0,80.0,0,6.0,3,3,2,0,1.0,2
30,No,Travel_Rarely,911,Research & Development,1.0,2,Medical,1,1989,4,Male,76,3,1,Laboratory Technician,2,Married,3748.0,4077,1,None,No,13,3,3.0,80.0,0,12.0,31/02/2022,2,12,8,1.0,7
25,,Travel_Rarely,977,Research & Development,2.0,1,Other,1,1992,4,Male,57,3,1,Laboratory Technician,3,Divorced,3977.0,7298,6,Y,Yes,19,3,3.0,80.0,1,7.0,2,2,2,2,0.0,2
47,No,Travel_Rarely,1180,Research & Development,25.0,3,Medical,1,1993,1,Male,84,3,3,Healthcare Representative,3,Single,8633.0,13084,2,Y,No,23,4,2.0,80.0,0,25.0,3,3,17,14,-199.74592737407556,11
33,No,Non-Travel,1313,Research & Development,,2,Medical,1,1994,2,Male,59,2,1,Laboratory Technician,3,Divorced,2008.0,20439,1,Y,TRUE,12,3,3.0,80.0,3,1.0,2,2,1,1,0.0,0
38,No,Unknown,1321,,1.0,4,Life Sciences,1,1995,4,Male,86,3,2,Sales Executive,2,Married,4440.0,7636,0,Y,No,15,3,1.0,80.0,2,16.0,3,3,15,13,5.0,8
31,No,Travel_Rarely,1154,Sales,2.0,2,Life Sciences,1,1996,1,Male,54,3,1,Sales Representative,3,NULL,3067.0,6393,0,Y,No,19,3,3.0,80.0,1,3.0,1,3,2,2,1.0,2
124.43135113073751,No,Travel_Frequently,508,Research & Development,6.0,4,Life Sciences,1,1997,1,Male,72,2,2,Manufacturing Director,3,Married,5321.0,14284,2,Y,No,11,3,4.0,80.0,1,10.0,1,3,8,3,7.0,7
42,Unknown,Travel_Rarely,557,Research & Development,18.0,4,Life Sciences,1,1998,4,,35,3,2,Research Scientist,1,Divorced,5410.0,11189,6,Y,Yes,17,3,3.0,80.0,1,9.0,3,2,4,3,1.0,2
41,No,Travel_Rarely,642,Research & Development,1.0,3,Life Sciences,1,1999,4,Male,76,3,1,Research Scientist,4,Married,2782.0,21412,3,Y,No,22,4,1.0,80.0,1,12.0,3,3,5,3,1.0,0
47,No,Non-Travel,1162,Research & Development,1.0,1,,1,2000,3,,98,3,$3,,2,Married,11957.0,17231,0,Y,No,$18,3,1.0,80.0,2,14.0,3,1,13,8,5.0,-291.0788570128993
35,No,Travel_Rarely,1490,Research & Development,11.0,4,Medical,1,2003,4,Male,43,3,1,Ninguno,3,Married,2660.0,20232,7,Y,Yes,11,3,3.0,80.0,1,5.0,3,3,2,2,2.0,2
22,No,Travel_Rarely,581,Research & Development,1.0,2,Life Sciences,1,2007,4,Unknown,63,3,1,Research Scientist,3,Single,3375.0,17624,0,Y,2022-00-10,12,3,4.0,80.0,0,4.0,2,4,3,2,1.0,2
35,,Travel_Rarely,1395,Research & Development,9.0,?,Medical,1,2008,2,Male,48,3,2,Research Scientist,3,Single,,18698,1,Y,No,19,3,2.0,80.0,0,10.0,5,3,10,7,0.0,8
33,N.A.,Travel_Rarely,501,Research & Development,15.0,2,Medical,1,2009,2,Female,95,3,2,Healthcare Representative,4,Married,4878.0,?,0,Y,Yes,13,3.0%,1.0,80.0,1,,6,3,9,7,8.0,1
32,,Travel_Rarely,267,Research & Development,29.0,4,Life Sciences,1,2010,3,,49,2,151.96036804223985,Laboratory Technician,2,Single,2837.0,15919,1,Y,No,13,3,3.0,80.0,0,6.0,3,3,6,2,4.0,1
40,No,Travel_Rarely,543,Unknown,1.0,4,Life Sciences,1,2012,1,Male,83,3,1,Laboratory Technician,4,Married,2406.0,4060,8,Y,No,19,3,3.0,80.0,2,8.0,3,2,1,0,0.0,0
32,No,Travel_Rarely,234,,1.0,4,Medical,1,2013,2,Male,68,2,1,Sales Representative,2,Married,2269.0,18024,0,Y,No,14,24.25310963571519,2.0,80.0,1,3.0,2,3,2,2,2.0,2
39,No,Travel_Rarely,116,Research & Development,24.0,1,Life Sciences,1,2014,1,Male,52,3,2,Research Scientist,4,Single,4108.0,5340,7,Y,No,13,3,1.0,80.0,0,18.0,2,3,7,7,1.0,7
38,No,Travel_Rarely,201,Research & Development,10.0,3,Medical,1,2015,2,Female,99,1,3,Research Director,3,Married,13206.0,"$3,376",3,???,No,12,3,1.0,80.0,1,,3,3,18,16,1.0,11
32,No,Travel_Rarely,801,Ninguno,1.0,4,Marketing,1,2016,3,Female,48,3,3,Sales Executive,4,Married,10422.0,24032,1,Y,2020-13-40,19,3,$3,80.0,2,14.0,3,3,14,10,5.0,7
37,No,,161,Research & Development,10.0,3,Life Sciences,1,2017,3,,42,4,3,Research Director,4,Married,13744.0,15471,1,Y,Yes,25,4,1.0,80.0,1,16.0,2,3,16,11,6.0,8
25,No,Travel_Rarely,1382,Sales,,2,Other,1,2018,1,,85,3,2,Sales Executive,3,Divorced,4907.0,13684,0,,Yes,22,3,2.0,80.0,1,6.0,3,2,5,3,0.0,4
52,No,Non-Travel,585,Sales,29.0,4,Life Sciences,TRUE,2019,1,Male,40,3,1,Sales Representative,4,Divorced,3482.0,—,2,Y,No,15,"$1,234",2.0,80.0,2,16.0,3,2,9,8,0.0,0
44,No,Travel_Rarely,1037,Research & Development,1.0,3,Medical,1,2020,2,???,42,3,1,Research Scientist,4,Single,,13422,6,Y,Yes,-380.77862139743013,-32.29156888814587,3.0,80.0,0,6.0,2,3,4,3,,2
21,No,Travel_Rarely,501,Sales,5.0,1,Medical,NO,2021,3,Male,58,3,1,Sales Representative,1,,2380.0,25479,1,Y,NO,11.0%,3,-24.837999737020986,80.0,0,2.0,6,3,2,2,1.0,2
39,No,Non-Travel,105,Research & Development,9.0,3,Life Sciences,1,2022,4,Male,87,3,5,Manager,4,Single,19431.0,NaN,2,Y,No,"3,14",3,,80.0,0,21.0,2021/99/01,2,6,0,1.0,3
23,Yes,Travel_Frequently,638,Sales,None,3,Marketing,1,2023,4,Male,33,3,1,Sales Representative,1,Married,1790.0,26956,1,Y,not_a_date,19,3,1.0,80.0,1,1.0,3,2,1,0,1.0,0
36,No,NULL,557,,3.0,3,Medical,1,2024,1,Female,94,2,3,Sales Executive,4,Married,7644.0,?,0,Y,No,19,3,,80.0,2,10.0,2,3,9,7,"3,14",4
36,No,,688,,4.0,2,na,1,2025,4,Female,97,3,2,Manufacturing Director,2,Divorced,5131.0,9192,7,Y,False,13,3,2.0,,3,18.0,,3,4,2,0.0,2
56,,Non-Travel,667,Research & Development,1.0,4,Life Sciences,NO,2026,3,,57,3,2,Healthcare Representative,3,Divorced,6306.0,26236,1,Y,No,21,4,1.0,80.0,1,13.0,2,2,13,12,,9
29,Yes,Travel_Rarely,1092,Research & Development,1.0,4,Medical,1,2027,1,Male,36,3,1,Research Scientist,4,Married,4787.0,26124,9,Y,Yes,14,3,2.0,80.0,3,,3,4,2,2,2.0,2
42,No,Travel_Rarely,300,Research & Development,2.0,3,Life Sciences,1,2031,1,Male,56,3,5,Manager,3,0,18880.0,17312,5,Y,2,11,3,1.0,80.0,0,,2020-13-40,2,22,6,4.0,14
56,Yes,Travel_Rarely,310,Research & Development,7.0,2,Technical Degree,1,2032,4,Male,72,3,1,Laboratory Technician,3,Married,2339.0,3666,8,Y,No,11,3,4.0,80.0,1,14.0,4,1,10,9,9.0,8
41,No,Travel_Rarely,582,Research & Development,28.0,4,Life Sciences,1,2034,1,Female,60,2,1O0,Manufacturing Director,2,Married,13570.0,5640,0,Y,2020-13-40,23,4,3.0,80.0,1,21.0,3,3,20,7,0.0,missing
34,No,Travel_Rarely,704,Sales,28,3,Marketing,1,2035,4,Female,95,2,2,Sales Executive,3,NULL,6712.0,8978,1,Y,No,21,4,4.0,,2,8.0,2,3,8,7,1.0,7
36,No,Non-Travel,301,Sales,15.0,4,Marketing,1,2036,4,Male,88,1,2,Sales Executive,4,Divorced,5406.0,10436,1,Y,No,24,4.0%,1.0,80.0,1,15.0,4,2,15,12,11.0,error
41,No,Travel_Rarely,930,Sales,3.0,3,Life Sciences,2,2037,3,Male,57,2,2,Sin dato,2,Divorced,8938.0,12227,2,Y,No,NaN,3,3.0,80.0,1,14.0,5,3,5,4,,4
32,No,Travel_Rarely,529,Research & Development,2.0,3,Technical Degree,1,2038,4,Male,78,3,1,Research Scientist,1,Single,2439.0,11288,1,Y,No,14,3,4.0,80.0,0,4.0,4,3,4,2,1.0,2
